Customer_ID,Gender,Age,City,Tenure_Months,Contract_Type,Plan_Type,Internet_Service,Payment_Method,Monthly_Charges,Total_Charges,Data_Usage_GB,Support_Calls,Late_Payments,Satisfaction_Score,Discount_Percent,Churn
CUST10198,Female,50,Pune,20,Monthly,Basic,DSL,UPI,705.02,11761.52,120.4,3.0,0.0,7.0,20.0,Yes
CUST10199,Female,18,Chennai,9,Yearly,Premium,DSL,Bank Transfer,1470.05,12773.79,84.5,3.0,1.0,4.0,0.0,No
CUST10200,Male,44,Pune,37,Yearly,Basic,DSL,Debit Card,737.15,24290.45,100.3,2.0,1.0,9.0,10.0,No
CUST10201,Female,69,Pune,25,Monthly,Standard,DSL,Credit Card,958.62,24723.78,103.0,2.0,1.0,6.0,0.0,No
CUST10202,Female,30,Pune,9,Monthly,Premium,Fiber,Bank Transfer,1716.16,15965.35,141.2,3.0,0.0,,0.0,Yes
CUST10203,Male,58,Mumbai,23,Quarterly,Premium,,Debit Card,1386.65,23212.37,3.0,0.0,1.0,7.0,25.0,No
CUST10204,Male,20,Bengaluru,29,Yearly,Basic,DSL,Debit Card,689.35,18159.66,155.6,2.0,2.0,7.0,10.0,No
CUST10205,Female,56,Hyderabad,24,Yearly,Basic,,Credit Card,591.66,14678.79,5.3,2.0,0.0,7.0,0.0,No
CUST10206,Male,23,Jaipur,30,Yearly,Standard,DSL,UPI,992.81,26292.83,53.0,2.0,2.0,7.0,,No
CUST10207,Female,25,Chennai,16,Monthly,Basic,DSL,UPI,743.66,10619.12,64.7,5.0,0.0,5.0,15.0,No
CUST10208,Female,44,Ahmedabad,19,Yearly,Standard,Fiber,Bank Transfer,1157.47,17619.24,278.3,2.0,0.0,8.0,20.0,No
CUST10209,Male,26,Kochi,33,Yearly,Standard,Fiber,UPI,1149.83,38697.21,225.1,1.0,0.0,7.0,0.0,No
CUST10210,Female,54,Mumbai,8,Monthly,Standard,,UPI,865.21,5819.65,4.8,1.0,0.0,7.0,15.0,No
CUST10211,Female,50,Pune,46,Monthly,Basic,DSL,Cash,604.77,22923.83,135.2,5.0,1.0,4.0,15.0,No
CUST10212,Male,68,Pune,19,Monthly,Standard,Fiber,UPI,1158.17,20068.94,176.0,1.0,1.0,7.0,10.0,No
CUST10213,Male,59,Kochi,36,Quarterly,Premium,Fiber,Debit Card,1921.25,65144.89,188.9,1.0,3.0,8.0,5.0,No
CUST10214,Male,61,Kochi,32,Monthly,Standard,DSL,Cash,926.71,29368.44,,2.0,1.0,6.0,0.0,No
CUST10215,Female,41,Pune,25,Monthly,Standard,Fiber,Debit Card,1169.58,28330.98,85.1,5.0,1.0,7.0,0.0,Yes
CUST10216,Male,32,Mumbai,19,Monthly,Basic,Fiber,Bank Transfer,923.05,16257.05,83.0,,1.0,6.0,5.0,No
CUST10217,Male,49,Ahmedabad,29,Monthly,Basic,Fiber,Cash,885.63,22502.59,177.4,3.0,0.0,5.0,15.0,Yes
CUST10218,Male,49,Bengaluru,25,Monthly,Basic,DSL,Bank Transfer,688.89,14712.55,53.0,1.0,0.0,9.0,15.0,No
CUST10219,Male,41,Kolkata,6,Quarterly,Standard,Fiber,Debit Card,1277.44,7165.2,249.9,3.0,1.0,6.0,5.0,No
CUST10220,Female,58,Jaipur,5,Monthly,Basic,Fiber,Credit Card,911.95,3437.52,180.1,3.0,2.0,5.0,15.0,No
CUST10221,Female,69,Delhi,27,Yearly,Standard,DSL,,1000.12,23056.45,77.9,4.0,0.0,6.0,15.0,No
CUST10222,Male,66,Pune,11,Yearly,Standard,DSL,Bank Transfer,1118.58,10963.36,47.8,2.0,2.0,7.0,10.0,No
CUST10223,Female,66,Hyderabad,41,Yearly,Standard,Fiber,Bank Transfer,1157.81,48664.89,176.1,,0.0,9.0,0.0,No
CUST10224,Male,69,Hyderabad,5,Quarterly,Basic,Fiber,Bank Transfer,830.01,4161.25,240.6,1.0,1.0,7.0,0.0,Yes
CUST10225,Male,29,Delhi,39,Monthly,Standard,DSL,,,43010.6,116.8,1.0,0.0,6.0,0.0,Yes
CUST10226,Female,56,Kolkata,36,Monthly,Standard,DSL,Credit Card,945.44,33718.36,,2.0,0.0,7.0,0.0,No
CUST10227,Female,19,Jaipur,23,Monthly,Basic,Fiber,Credit Card,1040.63,23925.89,183.7,1.0,0.0,8.0,0.0,No
CUST10228,Male,20,Kochi,3,Yearly,Basic,Fiber,UPI,1021.29,2835.63,133.4,1.0,2.0,8.0,15.0,Yes
CUST10229,Male,66,Mumbai,18,Monthly,Standard,DSL,Bank Transfer,1093.75,19226.35,132.3,1.0,2.0,5.0,0.0,No
CUST10230,Female,54,Jaipur,34,Quarterly,Standard,,UPI,803.43,26247.45,6.4,3.0,1.0,6.0,5.0,No
CUST10231,Male,66,Kolkata,1,Quarterly,Basic,Fiber,Credit Card,814.58,675.75,122.4,2.0,2.0,7.0,25.0,No
CUST10232,Female,34,Mumbai,36,Yearly,Basic,Fiber,Bank Transfer,694.18,20103.83,172.4,2.0,0.0,9.0,15.0,No
CUST10233,Male,66,Bengaluru,9,Quarterly,Basic,Fiber,UPI,1029.28,8285.96,196.8,1.0,2.0,6.0,15.0,Yes
CUST10234,Male,19,Mumbai,5,Quarterly,Premium,Fiber,Cash,1522.45,7856.33,110.7,3.0,0.0,6.0,0.0,No
CUST10235,Female,19,Jaipur,35,Monthly,Standard,Fiber,UPI,1228.33,38811.44,182.9,3.0,1.0,7.0,10.0,No
CUST10236,Female,45,Pune,18,Quarterly,Standard,Fiber,Cash,1215.92,20474.93,165.9,2.0,0.0,5.0,5.0,No
CUST10237,Female,40,Kolkata,28,Monthly,Premium,DSL,Credit Card,1316.2,34400.86,139.9,5.0,0.0,5.0,10.0,Yes
CUST10238,Female,54,Mumbai,23,Yearly,Standard,Fiber,UPI,1151.65,24869.5,152.2,2.0,2.0,7.0,5.0,No
CUST10239,Female,49,Kolkata,16,Monthly,Standard,DSL,Debit Card,959.36,,165.4,2.0,0.0,7.0,5.0,No
CUST10240,Female,50,Bengaluru,3,Monthly,Basic,DSL,Bank Transfer,813.45,2088.93,77.5,1.0,0.0,8.0,25.0,Yes
CUST10241,Female,18,Delhi,30,Yearly,Standard,DSL,Credit Card,1116.97,33441.33,,1.0,1.0,5.0,0.0,No
CUST10242,Male,36,Pune,35,Monthly,Basic,,Debit Card,530.48,17845.42,3.4,4.0,1.0,4.0,0.0,No
CUST10243,Male,19,Bengaluru,26,Yearly,Standard,DSL,Cash,982.58,24143.29,73.6,3.0,0.0,8.0,5.0,Yes
CUST10244,Male,70,Ahmedabad,29,Yearly,Basic,,UPI,565.04,15533.27,6.9,3.0,0.0,7.0,5.0,No
CUST10245,,61,Mumbai,24,Yearly,Basic,Fiber,Bank Transfer,988.57,23347.84,182.1,1.0,2.0,7.0,,No
CUST10246,Female,43,Pune,18,Monthly,Basic,Fiber,UPI,781.48,12011.91,151.9,4.0,2.0,5.0,15.0,No
CUST10247,Female,49,Hyderabad,45,Monthly,Standard,Fiber,Credit Card,1369.01,58702.95,149.4,4.0,2.0,6.0,5.0,No
CUST10248,Male,23,Chennai,48,Yearly,Premium,Fiber,UPI,1580.5,72047.68,112.7,0.0,0.0,7.0,5.0,Yes
CUST10249,Female,49,Bengaluru,62,Yearly,Standard,Fiber,Credit Card,1190.49,65968.05,255.3,0.0,0.0,9.0,10.0,No
CUST10250,Female,21,Bengaluru,4,Monthly,Premium,DSL,UPI,1578.21,5600.24,105.7,3.0,0.0,5.0,15.0,No
CUST10251,Male,28,Jaipur,55,Monthly,Standard,Fiber,Credit Card,1195.54,48506.96,,0.0,0.0,9.0,25.0,No
CUST10252,Female,34,Mumbai,24,Monthly,Standard,DSL,Credit Card,1041.59,25201.37,162.4,1.0,0.0,9.0,0.0,No
CUST10253,Male,55,Ahmedabad,14,Yearly,Basic,Fiber,Debit Card,826.92,,254.6,4.0,0.0,7.0,0.0,No
CUST10254,Male,41,Kochi,8,Monthly,Premium,DSL,Debit Card,1403.83,11122.41,120.7,3.0,0.0,5.0,0.0,No
CUST10255,Female,22,Mumbai,35,Monthly,Basic,Fiber,Debit Card,843.51,23362.9,53.3,5.0,0.0,7.0,20.0,No
CUST10256,Female,69,Mumbai,30,Quarterly,Standard,,UPI,708.75,19585.55,2.1,0.0,1.0,7.0,5.0,No
CUST10257,Female,51,Pune,28,Monthly,Standard,Fiber,Cash,1033.58,24333.16,207.5,0.0,0.0,7.0,15.0,Yes
CUST10258,Male,23,Kochi,30,Yearly,Standard,,Credit Card,831.47,18301.33,6.0,2.0,1.0,7.0,25.0,No
CUST10259,Male,39,Jaipur,32,Monthly,Basic,Fiber,UPI,789.52,22234.0,210.2,5.0,1.0,5.0,10.0,No
CUST10260,Male,28,Hyderabad,62,Monthly,Standard,DSL,Debit Card,1102.21,67734.86,99.0,0.0,2.0,7.0,0.0,No
CUST10261,Female,65,Ahmedabad,26,Monthly,Premium,Fiber,Bank Transfer,1582.34,39740.79,160.7,1.0,1.0,8.0,5.0,No
CUST10262,Female,33,Bengaluru,32,Monthly,Premium,DSL,UPI,1322.34,42696.92,64.1,3.0,0.0,7.0,0.0,No
CUST10263,Female,50,Kochi,16,Monthly,Premium,DSL,UPI,1571.98,,106.3,1.0,2.0,5.0,15.0,No
CUST10264,Female,26,Kochi,67,Monthly,Basic,DSL,Bank Transfer,715.89,48082.57,74.0,2.0,0.0,8.0,0.0,No
CUST10265,Male,23,Mumbai,5,Monthly,Standard,Fiber,Credit Card,1241.21,5945.64,181.8,3.0,0.0,8.0,10.0,No
CUST10266,Male,33,Delhi,47,Yearly,Basic,DSL,Credit Card,881.53,41396.01,64.1,3.0,1.0,7.0,0.0,No
CUST10267,Male,46,Bengaluru,27,Monthly,Premium,Fiber,Cash,1597.29,43882.77,75.2,2.0,1.0,7.0,0.0,Yes
CUST10268,Male,20,Mumbai,19,Yearly,Basic,Fiber,UPI,901.12,17095.47,245.5,2.0,3.0,6.0,0.0,No
CUST10269,Female,37,Ahmedabad,8,Quarterly,Standard,Fiber,Debit Card,1315.05,9955.58,232.5,2.0,2.0,5.0,10.0,Yes
CUST10270,Female,53,Delhi,35,Monthly,Premium,Fiber,Credit Card,1576.49,55270.05,,0.0,1.0,8.0,0.0,No
CUST10271,Female,36,Bengaluru,12,Monthly,Standard,DSL,UPI,1135.85,13187.06,120.4,1.0,0.0,9.0,10.0,Yes
CUST10272,Male,43,Delhi,43,Monthly,Standard,Fiber,UPI,1194.07,45969.53,278.8,5.0,2.0,5.0,10.0,No
CUST10273,Male,20,Kochi,20,Monthly,Basic,Fiber,Debit Card,913.63,14278.41,62.3,1.0,0.0,9.0,25.0,No
CUST10274,Female,36,Pune,6,Monthly,Standard,DSL,UPI,1062.51,5045.9,125.3,2.0,2.0,8.0,20.0,No
CUST10275,Female,37,Hyderabad,24,Monthly,Premium,,Debit Card,1220.42,25942.96,5.2,1.0,3.0,6.0,10.0,No
CUST10276,Male,49,Mumbai,23,Quarterly,Standard,DSL,Cash,1007.22,19665.53,124.6,0.0,0.0,7.0,15.0,Yes
CUST10277,Female,24,Kochi,43,Quarterly,Basic,DSL,Bank Transfer,697.79,27380.65,130.8,1.0,0.0,7.0,5.0,No
CUST10278,Male,69,Ahmedabad,37,Monthly,Basic,DSL,Credit Card,646.35,21990.87,78.4,2.0,1.0,7.0,10.0,No
CUST10279,Male,58,Delhi,8,Monthly,Basic,DSL,UPI,714.27,5761.5,68.3,1.0,0.0,6.0,5.0,No
CUST10280,Male,50,Bengaluru,38,Quarterly,Standard,,Credit Card,828.77,32442.56,,0.0,2.0,8.0,0.0,No
CUST10281,Female,57,Bengaluru,16,Monthly,Basic,Fiber,Credit Card,932.6,12948.42,174.6,3.0,0.0,8.0,10.0,No
CUST10282,Female,56,Bengaluru,15,Yearly,Standard,Fiber,Cash,1192.62,17517.55,166.0,4.0,0.0,4.0,0.0,No
CUST10283,Male,35,Chennai,34,Quarterly,Standard,DSL,Cash,1136.19,36067.43,102.2,4.0,0.0,8.0,5.0,No
CUST10284,Female,57,Jaipur,14,Yearly,Standard,,Credit Card,932.59,12586.25,10.1,2.0,1.0,6.0,5.0,No
CUST10285,Male,18,Hyderabad,52,Monthly,Basic,Fiber,UPI,1007.62,41709.35,179.5,1.0,1.0,7.0,20.0,No
CUST10286,Male,28,Ahmedabad,5,Yearly,Standard,DSL,Cash,1033.81,4756.51,86.4,3.0,0.0,7.0,0.0,No
CUST10287,Male,45,Hyderabad,22,Quarterly,Standard,DSL,Bank Transfer,1009.12,21290.67,122.9,4.0,0.0,5.0,5.0,No
CUST10288,Male,42,Pune,22,Quarterly,Standard,Fiber,Credit Card,1090.6,19745.7,217.7,4.0,0.0,6.0,20.0,Yes
CUST10289,Female,67,Kolkata,9,Monthly,Premium,Fiber,Credit Card,1704.67,15395.18,119.3,1.0,1.0,6.0,0.0,Yes
CUST10290,Male,40,Mumbai,17,Monthly,Basic,DSL,Credit Card,657.64,8704.5,51.9,0.0,0.0,,20.0,No
CUST10291,Male,48,Delhi,16,Yearly,Standard,Fiber,Cash,1127.91,15023.1,161.5,2.0,0.0,6.0,20.0,No
CUST10292,Female,47,Pune,5,Quarterly,Basic,Fiber,UPI,918.06,4233.73,222.0,2.0,1.0,7.0,5.0,No
CUST10293,Male,59,Bengaluru,12,Monthly,Standard,,Bank Transfer,825.29,8778.65,0.5,0.0,0.0,7.0,10.0,Yes
CUST10294,Male,52,Delhi,20,Monthly,Standard,DSL,UPI,1165.78,17743.18,119.2,,0.0,8.0,25.0,No
CUST10295,Female,24,Chennai,19,Monthly,Basic,DSL,Cash,688.6,11432.2,146.7,0.0,0.0,7.0,10.0,No
CUST10296,Female,33,Kochi,35,Quarterly,Standard,DSL,Credit Card,1052.33,37343.8,18.9,2.0,0.0,8.0,0.0,No
CUST10297,Female,43,Hyderabad,49,Quarterly,Standard,DSL,UPI,901.78,37100.35,95.9,2.0,0.0,8.0,15.0,No
CUST10298,Male,65,Ahmedabad,17,Monthly,Standard,DSL,UPI,1148.57,19220.64,75.7,4.0,0.0,4.0,0.0,Yes
CUST10299,Female,69,Hyderabad,8,Monthly,Basic,Fiber,Debit Card,765.94,5551.25,173.4,3.0,2.0,7.0,0.0,No
CUST10300,Female,66,Ahmedabad,29,Monthly,Basic,DSL,UPI,949.02,22448.87,58.0,0.0,1.0,5.0,20.0,No
CUST10301,Male,19,Chennai,20,Monthly,Standard,DSL,Debit Card,1040.61,21489.75,53.0,2.0,0.0,6.0,0.0,No
CUST10302,Male,18,Jaipur,41,Monthly,Basic,DSL,UPI,727.01,26750.39,78.1,5.0,1.0,7.0,10.0,No
CUST10303,Male,65,Hyderabad,20,Monthly,Standard,Fiber,UPI,1197.47,22975.23,247.1,5.0,0.0,5.0,5.0,No
CUST10304,Male,29,Chennai,22,Monthly,Basic,Fiber,Credit Card,,,129.9,3.0,2.0,8.0,15.0,No
CUST10305,Male,22,Pune,19,Yearly,Basic,Fiber,Debit Card,952.63,18248.34,182.2,7.0,1.0,5.0,0.0,Yes
CUST10306,Female,54,Hyderabad,53,Quarterly,Premium,DSL,Credit Card,1417.32,70783.31,151.9,0.0,1.0,7.0,5.0,No
CUST10307,Female,49,Bengaluru,24,Yearly,Standard,,Credit Card,824.99,19472.34,2.0,1.0,0.0,7.0,0.0,No
CUST10308,Female,26,Bengaluru,43,Monthly,Standard,,Debit Card,952.81,41350.85,7.2,2.0,1.0,8.0,0.0,No
CUST10309,Male,58,Bengaluru,17,Yearly,Premium,Fiber,Debit Card,1462.42,25469.28,157.7,2.0,1.0,6.0,0.0,No
CUST10310,Male,52,Jaipur,33,Quarterly,Standard,Fiber,UPI,1184.34,39557.79,210.6,2.0,0.0,5.0,0.0,No
CUST10311,Male,36,Mumbai,36,Monthly,Standard,Fiber,UPI,1191.25,32172.04,25.3,3.0,2.0,5.0,,No
CUST10312,Female,65,Mumbai,18,Monthly,Premium,Fiber,UPI,1611.04,27949.86,110.0,3.0,1.0,6.0,5.0,No
CUST10313,Female,33,Kolkata,37,Quarterly,Standard,DSL,Debit Card,1005.5,34574.6,59.5,4.0,1.0,5.0,5.0,No
CUST10314,Male,20,Delhi,5,Yearly,Standard,,Debit Card,824.48,2906.36,6.0,1.0,0.0,10.0,5.0,No
CUST10315,Female,37,Hyderabad,26,Monthly,Standard,Fiber,Credit Card,1347.94,25597.14,244.6,2.0,1.0,6.0,25.0,No
CUST10316,Male,41,Mumbai,33,Monthly,Premium,Fiber,Bank Transfer,1639.96,50117.56,226.0,3.0,1.0,6.0,10.0,Yes
CUST10317,Female,50,Kochi,13,Quarterly,Basic,Fiber,Credit Card,837.67,10839.8,255.0,3.0,0.0,6.0,10.0,Yes
CUST10318,Female,41,Ahmedabad,15,Yearly,Basic,Fiber,Debit Card,952.17,13483.84,185.4,2.0,2.0,7.0,0.0,No
CUST10319,Female,69,Ahmedabad,9,Quarterly,Basic,DSL,UPI,753.65,6332.42,,3.0,1.0,6.0,5.0,No
CUST10320,Male,28,Hyderabad,10,Monthly,Basic,DSL,Bank Transfer,809.36,7877.69,39.3,3.0,,8.0,0.0,No
CUST10321,Female,66,Kolkata,11,Monthly,Basic,DSL,Debit Card,733.68,7910.78,87.4,1.0,0.0,9.0,10.0,No
CUST10322,Female,25,Bengaluru,37,Monthly,Premium,DSL,Bank Transfer,1385.38,51586.43,70.1,1.0,0.0,8.0,0.0,Yes
CUST10323,Male,53,Bengaluru,12,,Standard,Fiber,Bank Transfer,1066.52,11329.56,202.4,4.0,0.0,7.0,10.0,Yes
CUST10324,Female,55,Bengaluru,3,Quarterly,Basic,Fiber,Bank Transfer,992.19,3257.79,141.2,2.0,1.0,5.0,0.0,No
CUST10325,Male,57,Chennai,30,Quarterly,Standard,Fiber,Bank Transfer,1254.73,36146.39,311.4,4.0,0.0,5.0,5.0,No
CUST10326,Male,37,Hyderabad,4,Monthly,Standard,DSL,Credit Card,1078.54,3167.42,115.3,1.0,1.0,6.0,5.0,No
CUST10327,Male,52,Chennai,21,Yearly,Standard,DSL,Credit Card,1101.91,23406.09,94.4,1.0,0.0,8.0,0.0,No
CUST10328,Male,65,Bengaluru,17,Quarterly,Standard,DSL,Cash,1148.94,19522.43,80.3,2.0,2.0,9.0,0.0,No
CUST10329,Male,42,Hyderabad,17,Yearly,Premium,Fiber,Cash,1465.35,24338.25,269.8,1.0,1.0,7.0,0.0,No
CUST10330,Female,52,Kolkata,6,Quarterly,Basic,DSL,Debit Card,756.67,4017.29,156.4,4.0,0.0,7.0,5.0,No
CUST10331,Male,42,Hyderabad,28,Yearly,Basic,Fiber,Credit Card,755.14,19171.31,250.4,2.0,0.0,8.0,10.0,No
CUST10332,Male,46,Kolkata,12,Yearly,Basic,Fiber,Bank Transfer,868.48,9963.05,110.6,2.0,,6.0,5.0,No
CUST10333,Male,35,Mumbai,35,Monthly,Standard,Fiber,Credit Card,1226.39,40682.65,179.5,2.0,0.0,7.0,5.0,No
CUST10334,Male,63,Ahmedabad,29,Yearly,Standard,Fiber,UPI,1171.84,32133.34,189.6,2.0,0.0,7.0,5.0,Yes
CUST10335,Female,35,Chennai,48,Monthly,Basic,DSL,Debit Card,890.99,40656.93,145.8,3.0,2.0,5.0,5.0,No
CUST10336,Male,19,Mumbai,23,Quarterly,Basic,DSL,UPI,726.71,15911.52,107.4,1.0,0.0,8.0,0.0,No
CUST10337,Female,52,Mumbai,31,Yearly,Standard,Fiber,Credit Card,1138.38,34382.9,132.9,3.0,0.0,8.0,5.0,No
CUST10338,Male,33,Pune,14,Monthly,Standard,Fiber,Bank Transfer,1202.56,16654.49,150.3,3.0,0.0,6.0,0.0,Yes
CUST10339,Female,58,Ahmedabad,4,Quarterly,Standard,Fiber,UPI,1117.13,4498.11,125.3,2.0,2.0,6.0,5.0,No
CUST10340,Male,53,Hyderabad,12,Quarterly,Premium,Fiber,Cash,1529.88,16413.78,241.2,2.0,0.0,6.0,15.0,No
CUST10341,Male,50,Mumbai,30,Quarterly,Premium,Fiber,Cash,1674.92,45790.25,99.1,0.0,0.0,9.0,10.0,No
CUST10342,Female,21,Ahmedabad,26,Yearly,Basic,DSL,Bank Transfer,829.22,21710.59,113.7,2.0,0.0,8.0,0.0,No
CUST10343,Male,50,Pune,18,Quarterly,Standard,Fiber,Cash,1212.57,21771.38,172.7,2.0,4.0,7.0,0.0,Yes
CUST10344,Female,31,Hyderabad,16,Yearly,Basic,DSL,Debit Card,798.82,,195.4,1.0,0.0,,0.0,No
CUST10345,Male,38,Hyderabad,8,Monthly,Standard,Fiber,Debit Card,1367.07,9575.57,222.5,4.0,1.0,5.0,5.0,Yes
CUST10346,Female,65,Mumbai,17,Monthly,Standard,Fiber,Bank Transfer,1195.33,18694.64,158.6,,1.0,8.0,5.0,No
CUST10347,Male,37,Pune,17,Monthly,Basic,Fiber,Credit Card,830.65,14241.16,114.4,1.0,1.0,9.0,0.0,No
CUST10348,Male,25,Delhi,46,Quarterly,Standard,DSL,Credit Card,1092.86,42541.79,46.1,2.0,1.0,6.0,15.0,No
CUST10349,Female,24,Kochi,28,Monthly,Premium,Fiber,Debit Card,1666.82,43588.39,137.4,4.0,2.0,5.0,5.0,No
CUST10350,Male,20,Hyderabad,23,Quarterly,Basic,Fiber,Debit Card,974.7,20321.18,250.8,2.0,0.0,7.0,10.0,No
CUST10351,Male,34,Hyderabad,25,Monthly,Basic,,Bank Transfer,641.53,14811.99,4.0,2.0,0.0,8.0,10.0,No
CUST10352,Male,50,Chennai,52,Quarterly,Basic,Fiber,Debit Card,979.59,46427.41,107.2,2.0,2.0,,10.0,No
CUST10353,Male,65,Jaipur,16,Monthly,Standard,,Bank Transfer,891.6,11678.25,1.8,0.0,1.0,8.0,20.0,Yes
CUST10354,Male,29,Ahmedabad,14,Quarterly,Standard,Fiber,Debit Card,1250.87,17196.65,125.4,5.0,1.0,7.0,0.0,Yes
CUST10355,Male,68,Hyderabad,54,Quarterly,Standard,DSL,Credit Card,1082.86,58816.56,160.6,2.0,0.0,7.0,0.0,No
CUST10356,Female,39,Kolkata,34,Yearly,Standard,Fiber,UPI,1072.85,32969.83,191.1,3.0,1.0,6.0,10.0,No
CUST10357,Female,39,Chennai,13,Quarterly,Standard,Fiber,Bank Transfer,1062.52,12659.59,99.3,3.0,0.0,8.0,5.0,No
CUST10358,Female,63,Hyderabad,55,Quarterly,Standard,Fiber,UPI,1115.74,45545.09,121.9,1.0,0.0,7.0,,No
CUST10359,Male,47,Mumbai,17,Yearly,Standard,Fiber,Cash,1265.58,21939.44,155.5,1.0,1.0,9.0,0.0,No
CUST10360,Female,55,Hyderabad,17,Quarterly,Standard,DSL,Bank Transfer,1014.99,17411.67,64.7,2.0,0.0,7.0,0.0,No
CUST10361,,55,Mumbai,7,Monthly,Premium,DSL,Debit Card,1460.9,9332.5,102.2,5.0,0.0,5.0,10.0,No
CUST10362,Male,62,Jaipur,8,Yearly,Basic,Fiber,Cash,1025.06,8232.18,197.8,0.0,0.0,9.0,0.0,No
CUST10363,Male,68,Delhi,39,Quarterly,Basic,Fiber,Debit Card,986.69,38781.85,279.8,0.0,0.0,7.0,0.0,No
CUST10364,Male,25,Kochi,19,Monthly,Basic,Fiber,UPI,726.16,10781.74,78.9,2.0,2.0,5.0,20.0,Yes
CUST10365,Female,44,Chennai,21,Quarterly,Premium,DSL,Debit Card,1508.41,31612.97,143.8,2.0,0.0,9.0,0.0,No
CUST10366,Male,44,Pune,46,Yearly,Standard,Fiber,UPI,1204.49,53008.73,200.6,3.0,2.0,6.0,5.0,No
CUST10367,Female,51,Chennai,29,Yearly,Basic,Fiber,Credit Card,847.53,24596.79,117.6,1.0,0.0,7.0,0.0,No
CUST10368,Male,38,Bengaluru,9,Yearly,Premium,DSL,Credit Card,1423.8,12439.56,51.2,0.0,1.0,7.0,0.0,No
CUST10369,Female,47,Delhi,44,Monthly,Premium,Fiber,Bank Transfer,1574.92,68952.44,203.0,1.0,1.0,9.0,0.0,No
CUST10370,Female,50,Bengaluru,40,Monthly,Premium,Fiber,Credit Card,1495.07,59825.2,226.5,4.0,0.0,8.0,0.0,Yes
CUST10371,Female,45,Pune,19,Monthly,Basic,Fiber,Credit Card,919.56,16179.08,225.4,1.0,1.0,7.0,0.0,No
CUST10372,Female,64,Hyderabad,7,Monthly,Premium,DSL,Credit Card,1624.13,9402.17,111.8,8.0,2.0,4.0,25.0,Yes
CUST10373,Female,50,Kolkata,27,Yearly,Basic,Fiber,Debit Card,981.28,23758.19,111.2,0.0,0.0,8.0,10.0,No
CUST10374,Female,22,Mumbai,10,Monthly,Basic,DSL,UPI,587.9,5239.91,110.3,2.0,1.0,8.0,15.0,No
CUST10375,Male,65,Mumbai,18,Quarterly,Standard,Fiber,UPI,1223.31,22338.16,182.9,4.0,1.0,5.0,0.0,Yes
CUST10376,Female,36,Hyderabad,19,Quarterly,Standard,Fiber,Bank Transfer,1223.3,23368.71,211.9,2.0,0.0,5.0,0.0,No
CUST10377,Male,21,,11,Quarterly,Basic,DSL,Credit Card,670.41,5954.07,83.0,2.0,1.0,6.0,10.0,No
CUST10378,Female,52,Kolkata,48,Monthly,Standard,Fiber,UPI,1103.13,47121.77,,0.0,0.0,9.0,10.0,No
CUST10379,Male,66,Hyderabad,13,Monthly,Premium,Fiber,Credit Card,1671.81,19902.12,148.1,0.0,0.0,7.0,5.0,Yes
CUST10380,Female,34,Chennai,46,Monthly,Standard,Fiber,Debit Card,1208.39,53354.09,220.2,3.0,0.0,8.0,5.0,No
CUST10381,Female,61,Bengaluru,23,Monthly,Standard,Fiber,Bank Transfer,1161.82,24614.27,175.4,1.0,0.0,8.0,5.0,No
CUST10382,Male,45,Kochi,6,Yearly,Basic,DSL,Cash,798.2,4457.38,90.6,4.0,0.0,5.0,0.0,No
CUST10383,Female,47,Pune,20,Yearly,Premium,Fiber,Bank Transfer,1769.39,30732.94,161.5,1.0,0.0,7.0,15.0,No
CUST10384,Female,46,Delhi,47,Monthly,Basic,DSL,Credit Card,770.64,35655.25,83.8,3.0,0.0,6.0,0.0,No
CUST10385,Female,63,Chennai,19,Yearly,Standard,DSL,UPI,1073.31,20467.6,114.3,0.0,1.0,7.0,0.0,No
CUST10386,Male,70,Bengaluru,13,Monthly,Basic,DSL,UPI,748.28,9134.53,79.9,3.0,0.0,5.0,10.0,No
CUST10387,Female,23,Kochi,39,Quarterly,Premium,DSL,Debit Card,1418.62,55296.78,142.0,2.0,0.0,7.0,0.0,No
CUST10388,Male,52,Mumbai,11,,Basic,DSL,Credit Card,815.53,7703.05,52.0,1.0,0.0,7.0,15.0,No
CUST10389,Female,58,Pune,17,Quarterly,Standard,Fiber,Debit Card,1184.59,16376.93,121.8,1.0,0.0,8.0,20.0,Yes
CUST10390,Female,54,,20,Monthly,Standard,Fiber,UPI,1239.99,25692.88,,1.0,0.0,8.0,0.0,Yes
CUST10391,Male,41,Kolkata,17,Monthly,Premium,Fiber,Credit Card,1720.05,25849.62,184.2,0.0,2.0,8.0,10.0,No
CUST10392,Female,46,Kolkata,22,Monthly,Basic,DSL,UPI,809.58,16700.64,115.0,5.0,1.0,5.0,5.0,Yes
CUST10393,Female,66,Pune,19,Monthly,Standard,DSL,Bank Transfer,948.11,18330.46,76.9,3.0,0.0,6.0,0.0,Yes
CUST10394,Male,63,Pune,10,Quarterly,Basic,Fiber,UPI,793.42,7042.36,164.9,3.0,,6.0,10.0,No
CUST10395,Female,70,Jaipur,16,Monthly,Premium,DSL,Debit Card,1550.26,22043.3,83.1,1.0,1.0,8.0,10.0,No
CUST10396,Male,48,Bengaluru,30,Quarterly,Standard,DSL,UPI,1041.03,28623.31,27.7,2.0,0.0,7.0,10.0,No
CUST10397,Male,52,Delhi,45,Quarterly,Standard,Fiber,,1220.87,45585.5,117.9,3.0,0.0,6.0,15.0,No
